13/06/2022 19:07:56 	 82868; 1450; 18.8867;
13/06/2022 19:08:17 	 82868; 1500; 19.9045;
13/06/2022 19:08:38 	 82868; 1550; 19.9094;
13/06/2022 19:09:01 	 82868; 1600; 21.1236;
13/06/2022 19:09:24 	 82868; 1650; 21.593;
13/06/2022 19:09:47 	 82868; 1700; 22.0649;
13/06/2022 19:10:13 	 118090; 1150; 23.0887;
13/06/2022 19:10:38 	 118090; 1200; 23.6023;
13/06/2022 19:11:03 	 118090; 1250; 23.7816;
13/06/2022 19:11:30 	 118090; 1300; 24.9677;
13/06/2022 19:11:57 	 118090; 1350; 25.6785;
13/06/2022 19:12:26 	 118090; 1400; 26.3539;
13/06/2022 19:12:49 	 115556; 1150; 21.1246;
13/06/2022 19:13:15 	 115556; 1200; 23.9601;
13/06/2022 19:13:40 	 115556; 1250; 23.4105;
13/06/2022 19:14:06 	 115556; 1300; 24.6528;
13/06/2022 19:14:33 	 115556; 1350; 25.262;
13/06/2022 19:15:01 	 115556; 1400; 26.1537;
13/06/2022 19:15:23 	 102907; 1150; 19.2637;
13/06/2022 19:15:44 	 102907; 1200; 19.7078;
13/06/2022 19:16:06 	 102907; 1250; 20.832;
13/06/2022 19:16:30 	 102907; 1300; 21.7647;
13/06/2022 19:16:53 	 102907; 1350; 22.2226;
13/06/2022 19:17:10 	 77920; 1150; 14.5173;
13/06/2022 19:17:25 	 77920; 1200; 14.6903;
13/06/2022 19:17:43 	 77920; 1250; 16.3572;
13/06/2022 19:18:00 	 77920; 1300; 16.1375;
13/06/2022 19:18:18 	 77920; 1350; 16.927;
13/06/2022 19:18:37 	 77920; 1400; 17.518;
13/06/2022 19:18:52 	 64830; 1150; 13.4339;
13/06/2022 19:19:07 	 64830; 1200; 13.6492;
13/06/2022 19:19:22 	 64830; 1250; 14.5853;
13/06/2022 19:19:38 	 64830; 1300; 15.2754;
13/06/2022 19:19:55 	 64830; 1350; 15.6239;
13/06/2022 19:20:13 	 64830; 1400; 17.4604;
13/06/2022 19:20:32 	 64830; 1450; 17.0953;
13/06/2022 19:20:51 	 64830; 1500; 18.2943;
13/06/2022 19:21:10 	 64830; 1550; 17.8634;
13/06/2022 19:21:27 	 64830; 1600; 16.2779;
13/06/2022 19:21:44 	 64830; 1650; 16.3057;
13/06/2022 19:22:02 	 64830; 1700; 16.7216;
13/06/2022 19:22:20 	 64830; 1750; 17.2623;
13/06/2022 19:22:39 	 64830; 1800; 17.8623;
13/06/2022 19:22:58 	 64830; 1850; 17.9914;
13/06/2022 19:23:17 	 64830; 1900; 18.4602;
13/06/2022 19:23:48 	 148133; 1150; 28.1579;
13/06/2022 19:24:22 	 148133; 1200; 32.0617;
13/06/2022 19:24:58 	 148133; 1250; 33.6886;
13/06/2022 19:25:37 	 148133; 1300; 35.0272;
13/06/2022 19:26:10 	 148133; 1350; 30.9918;
13/06/2022 19:26:44 	 148133; 1400; 32.2068;
13/06/2022 19:27:21 	 148133; 1450; 34.6188;
13/06/2022 19:27:57 	 148133; 1500; 34.8476;
13/06/2022 19:28:35 	 148133; 1550; 35.4981;
13/06/2022 19:29:13 	 148133; 1600; 36.2222;
13/06/2022 19:29:52 	 148133; 1650; 37.379;
13/06/2022 19:30:39 	 148133; 1700; 44.2339;
13/06/2022 19:31:38 	 148133; 1750; 57.175;
13/06/2022 19:32:33 	 148133; 1800; 52.4501;
13/06/2022 19:33:16 	 148133; 1850; 41.2681;
13/06/2022 19:34:03 	 148133; 1900; 45.0259;
13/06/2022 19:34:51 	 148133; 1950; 45.6549;
13/06/2022 19:35:40 	 148133; 2000; 46.325;
13/06/2022 19:36:34 	 148133; 2050; 52.3874;
13/06/2022 19:37:28 	 148133; 2100; 51.9192;
13/06/2022 19:38:23 	 148133; 2150; 52.7036;
13/06/2022 19:39:23 	 148133; 2200; 57.9658;
13/06/2022 19:40:17 	 148133; 2250; 52.1768;
13/06/2022 19:41:11 	 148133; 2300; 51.6475;
13/06/2022 19:42:10 	 148133; 2350; 56.6101;
13/06/2022 19:43:10 	 148133; 2400; 57.5203;
13/06/2022 19:44:06 	 148133; 2450; 54.8524;
13/06/2022 19:45:03 	 148133; 2500; 54.3913;
13/06/2022 19:46:01 	 148133; 2550; 56.1905;
13/06/2022 19:46:59 	 148133; 2600; 56.4138;
13/06/2022 19:47:59 	 148133; 2650; 57.7591;
13/06/2022 19:49:00 	 148133; 2700; 59.3329;
13/06/2022 19:50:01 	 148133; 2750; 59.233;
13/06/2022 19:51:05 	 148133; 2800; 61.2749;
13/06/2022 19:52:09 	 148133; 2850; 61.7055;
13/06/2022 19:53:13 	 148133; 2900; 62.5713;
13/06/2022 19:54:20 	 148133; 2950; 64.6483;
13/06/2022 19:55:32 	 148133; 3000; 69.8888;
13/06/2022 19:56:40 	 148133; 3050; 66.7887;
13/06/2022 19:57:50 	 148133; 3100; 67.8018;
13/06/2022 19:59:01 	 148133; 3150; 68.7599;
13/06/2022 19:59:43 	 210573; 1150; 38.3489;
13/06/2022 20:00:26 	 210573; 1200; 39.7529;
13/06/2022 20:01:10 	 210573; 1250; 41.1656;
13/06/2022 20:01:56 	 210573; 1300; 42.7772;
13/06/2022 20:02:43 	 210573; 1350; 44.7401;
13/06/2022 20:03:32 	 210573; 1400; 46.2986;
13/06/2022 20:04:24 	 210573; 1450; 49.4948;
13/06/2022 20:05:21 	 210573; 1500; 53.5613;
13/06/2022 20:06:19 	 210573; 1550; 54.4829;
13/06/2022 20:07:19 	 210573; 1600; 57.3079;
13/06/2022 20:08:19 	 210573; 1650; 57.6362;
13/06/2022 20:09:22 	 210573; 1700; 59.9891;
13/06/2022 20:10:31 	 210573; 1750; 65.9841;
13/06/2022 20:11:40 	 210573; 1800; 65.649;
13/06/2022 20:12:56 	 210573; 1850; 73.1699;
13/06/2022 20:14:08 	 210573; 1900; 69.3978;
13/06/2022 20:15:25 	 210573; 1950; 73.9706;
13/06/2022 20:16:37 	 210573; 2000; 69.2465;
13/06/2022 20:17:51 	 210573; 2050; 70.5487;
13/06/2022 20:19:05 	 210573; 2100; 71.8064;
13/06/2022 20:20:25 	 210573; 2150; 76.2835;
13/06/2022 20:21:39 	 210573; 2200; 71.0199;
13/06/2022 20:23:02 	 210573; 2250; 80.0368;
13/06/2022 20:24:23 	 210573; 2300; 78.5733;
13/06/2022 20:25:46 	 210573; 2350; 80.2311;
13/06/2022 20:27:15 	 210573; 2400; 84.2734;
13/06/2022 20:28:45 	 210573; 2450; 87.0513;
13/06/2022 20:30:16 	 210573; 2500; 88.275;
13/06/2022 20:31:48 	 210573; 2550; 88.8801;
13/06/2022 20:33:22 	 210573; 2600; 91.1444;
13/06/2022 20:35:01 	 210573; 2650; 95.5939;
13/06/2022 20:36:35 	 210573; 2700; 91.1891;
13/06/2022 20:43:04 	 66629; 500; 4.8927;
13/06/2022 20:43:11 	 66629; 550; 5.8136;
13/06/2022 20:43:17 	 66629; 600; 6.0479;
13/06/2022 20:43:25 	 66629; 650; 6.6294;
13/06/2022 20:43:33 	 66629; 700; 6.9422;
13/06/2022 20:43:41 	 66629; 750; 7.669;
13/06/2022 20:43:44 	 32983; 500; 2.3552;
13/06/2022 20:43:48 	 43784; 500; 3.2175;
13/06/2022 20:43:52 	 42199; 500; 3.0716;
13/06/2022 20:43:57 	 43045; 500; 3.2189;
13/06/2022 20:44:01 	 45499; 500; 3.2521;
13/06/2022 20:44:24 	 66629; 300; 3.4031;
13/06/2022 20:44:29 	 66629; 350; 3.9013;
13/06/2022 20:44:35 	 66629; 400; 4.6126;
13/06/2022 20:44:40 	 66629; 450; 4.9826;
13/06/2022 20:44:47 	 66629; 500; 5.5877;
13/06/2022 20:44:53 	 66629; 550; 5.7133;
13/06/2022 20:45:00 	 66629; 600; 6.2353;
13/06/2022 20:45:08 	 66629; 650; 6.8611;
13/06/2022 20:45:16 	 66629; 700; 7.415;
13/06/2022 20:45:25 	 66629; 750; 7.9338;
13/06/2022 20:45:28 	 32983; 300; 1.6328;
13/06/2022 20:45:30 	 32983; 350; 1.8327;
13/06/2022 20:45:32 	 32983; 400; 2.0088;
13/06/2022 20:45:35 	 32983; 450; 2.28;
13/06/2022 20:45:38 	 43784; 300; 2.2175;
13/06/2022 20:45:41 	 43784; 350; 2.4286;
13/06/2022 20:45:45 	 43784; 400; 2.8252;
13/06/2022 20:45:48 	 43784; 450; 3.0147;
13/06/2022 20:45:52 	 43784; 500; 3.5283;
13/06/2022 20:45:55 	 42199; 300; 2.0298;
13/06/2022 20:45:58 	 42199; 350; 2.3546;
13/06/2022 20:46:01 	 42199; 400; 2.7068;
13/06/2022 20:46:04 	 43045; 300; 2.1115;
13/06/2022 20:46:07 	 43045; 350; 2.473;
13/06/2022 20:46:10 	 45499; 300; 2.2029;
13/06/2022 20:46:14 	 45499; 350; 2.6682;
13/06/2022 20:46:17 	 45499; 400; 2.8984;
